Property_ID,City,State,Locality,Property_Type,BHK,Area_sqft,Property_Price_INR,Monthly_Rent_INR,Rental_Yield_pct,Price_per_sqft,Demand_Score,Supply_Score,Interest_Rate_pct,Inflation_pct,GDP_Growth_pct,Latitude,Longitude,Listing_Status,Year
P0914,Mumbai,Maharashtra,Andheri,Plot,0,1482,33445776,83614,3,22568,61,90,6.43,5.53,5.95,19.010655,72.875201,Rented,2024
P0915,Delhi,Delhi,Dwarka,Commercial,3,895,17498145,43745,3,19551,85,46,6.41,5.16,8.41,28.63781,77.235958,Rented,2023
P0916,Bengaluru,Karnataka,Whitefield,Apartment,3,3492,38736756,96841,3,11093,52,74,8.13,4.58,6.09,12.971734,77.547335,Rented,2022
P0917,Mumbai,Maharashtra,Powai,Plot,0,2028,22553388,56383,3,11121,69,51,6.25,6.87,8.34,19.050425,72.829251,Sold,2023
P0918,Pune,Maharashtra,Wakad,Villa,5,1013,8483875,21209,3,8375,58,44,6.3,5.27,6.75,18.545612,73.926737,Sold,2023
P0919,Delhi,Delhi,Rohini,Plot,0,4714,80345416,200863,3,17044,66,61,6.01,4.9,7.67,28.661731,77.238767,Sold,2022
P0920,Hyderabad,Telangana,Kondapur,Villa,2,2875,68292750,170731,3,23754,93,81,6.95,4.65,6.72,17.451162,78.413283,Rented,2025
P0921,Bengaluru,Karnataka,HSR Layout,Commercial,2,3081,27608841,69022,3,8961,81,91,7.41,5.88,7.4,13.027996,77.548415,Available,2025
P0922,Hyderabad,Telangana,Kondapur,Commercial,1,821,12415162,31037,3,15122,55,74,8.2,4.45,5.88,17.336087,78.450333,Available,2022
P0923,Hyderabad,Telangana,Madhapur,Plot,0,4027,49596532,123991,3,12316,92,58,7.55,5.63,6.26,17.434959,78.536003,Available,2024
P0924,Delhi,Delhi,Saket,Villa,4,793,3962621,9906,3,4997,90,34,6.23,6.05,6.85,28.629876,77.271099,Rented,2024
P0925,Bengaluru,Karnataka,HSR Layout,Plot,0,1704,21456768,53641,3,12592,87,79,7.43,6.05,6.43,13.043982,77.517716,Available,2023
P0926,Hyderabad,Telangana,Gachibowli,Villa,3,2997,58333608,145834,3,19464,86,61,7.62,6.16,8.14,17.448794,78.457246,Sold,2024
P0927,Bengaluru,Karnataka,Electronic City,Plot,0,1846,26480870,66202,3,14345,92,79,7.27,6.09,6.24,13.042125,77.63086,Sold,2025
P0928,Bengaluru,Karnataka,Whitefield,Apartment,1,2342,20176330,50440,3,8615,84,46,7.92,4.91,6.72,12.892044,77.594786,Sold,2024
P0929,Bengaluru,Karnataka,Whitefield,Apartment,2,1517,31480784,78701,3,20752,94,79,8.4,5.17,5.73,13.037953,77.622277,Sold,2024
P0930,Pune,Maharashtra,Kharadi,Villa,3,2089,35360503,88401,3,16927,75,88,6.6,5.19,7.74,18.473531,73.782873,Sold,2024
P0931,Bengaluru,Karnataka,Whitefield,Plot,0,3639,41451849,103629,3,11391,87,89,8.21,6.49,6.7,13.025989,77.664423,Available,2023
P0932,Bengaluru,Karnataka,Electronic City,Plot,0,4327,61036662,152591,3,14106,99,38,6.65,7.11,5.51,13.042362,77.541793,Sold,2023
P0933,Pune,Maharashtra,Wakad,Plot,0,3286,43378486,108446,3,13201,98,51,6.38,4.25,7.69,18.533703,73.778707,Available,2023
P0934,Pune,Maharashtra,Kharadi,Villa,2,2576,58974944,147437,3,22894,72,34,8.49,6.42,5.84,18.478106,73.931143,Sold,2022
P0935,Mumbai,Maharashtra,Powai,Plot,0,3679,56240873,140602,3,15287,85,84,6.57,5.21,7.65,19.059497,72.882333,Available,2025
P0936,Hyderabad,Telangana,Madhapur,Apartment,1,3323,37676174,94190,3,11338,86,62,7.17,4.93,7.61,17.372018,78.458368,Available,2023
P0937,Bengaluru,Karnataka,HSR Layout,Villa,1,1439,30404631,76011,3,21129,90,70,6.32,7.1,8.28,12.992547,77.55643,Rented,2025
P0938,Mumbai,Maharashtra,Bandra,Plot,0,3860,36199080,90497,3,9378,88,58,8.27,6.72,7.51,19.083188,72.940078,Rented,2024
P0939,Mumbai,Maharashtra,Powai,Plot,0,2111,46830424,117076,3,22184,64,86,8.24,5.17,6.08,19.088348,72.849266,Rented,2022
P0940,Mumbai,Maharashtra,Bandra,Apartment,1,2751,56871423,142178,3,20673,58,66,6.79,6.35,6.83,19.127165,72.906359,Sold,2024
P0941,Mumbai,Maharashtra,Powai,Villa,1,716,14559144,36397,3,20334,57,61,8.1,7.47,5.77,19.140003,72.801013,Rented,2025
P0942,Bengaluru,Karnataka,HSR Layout,Commercial,4,1252,30382284,75955,3,24267,54,82,7.35,5.84,6.06,12.976472,77.527301,Sold,2024
P0943,Mumbai,Maharashtra,Andheri,Villa,1,729,8329554,20823,3,11426,58,55,6.71,6.39,5.71,19.151528,72.908457,Available,2022
P0944,Pune,Maharashtra,Kharadi,Apartment,3,2529,48597264,121493,3,19216,70,31,8.02,4.04,7.13,18.502691,73.788789,Rented,2025
P0945,Pune,Maharashtra,Kharadi,Plot,0,4249,50937012,127342,3,11988,85,88,7.87,6.23,7.6,18.483116,73.86103,Rented,2022
P0946,Mumbai,Maharashtra,Andheri,Apartment,5,1458,13177404,32943,3,9038,95,78,7.4,5.89,7.79,19.142114,72.95672,Rented,2024
P0947,Mumbai,Maharashtra,Powai,Plot,0,3881,93450599,233626,3,24079,72,41,7.17,6.05,7.28,19.142786,72.888434,Available,2025
P0948,Hyderabad,Telangana,Gachibowli,Villa,3,1601,32530719,81326,3,20319,87,31,7.65,4.97,6.4,17.400608,78.446794,Rented,2022
P0949,Pune,Maharashtra,Wakad,Plot,0,4223,26419088,66047,3,6256,71,68,7.89,4.54,8.26,18.486809,73.910326,Sold,2023
P0950,Hyderabad,Telangana,Kondapur,Plot,0,4849,34059376,85148,3,7024,89,83,7.87,5.59,7.62,17.364636,78.495522,Rented,2025
P0951,Bengaluru,Karnataka,Whitefield,Apartment,4,3033,57472317,143680,3,18949,74,65,6.73,6.19,8.13,12.922786,77.618545,Rented,2024
P0952,Delhi,Delhi,Rohini,Apartment,3,3176,68528552,171321,3,21577,57,55,8.32,6.3,7.46,28.589979,77.2561,Available,2024
P0953,Hyderabad,Telangana,Gachibowli,Plot,0,3223,41895777,104739,3,12999,84,95,8.49,4.42,5.69,17.400167,78.442892,Available,2025
P0954,Delhi,Delhi,Dwarka,Commercial,4,2093,24883677,62209,3,11889,73,62,7.85,5.52,6.01,28.65604,77.160319,Rented,2022
P0955,Bengaluru,Karnataka,Whitefield,Commercial,5,1355,18014725,45036,3,13295,78,85,7.16,6.72,7.69,12.978445,77.652392,Available,2024
P0956,Pune,Maharashtra,Wakad,Villa,3,1907,25008398,62520,3,13114,92,60,7.71,4.09,5.64,18.573149,73.890891,Available,2023
P0957,Bengaluru,Karnataka,Electronic City,Villa,4,831,8353212,20883,3,10052,62,69,7.58,4.57,8.32,12.981761,77.628377,Rented,2024
P0958,Hyderabad,Telangana,Kondapur,Apartment,1,2525,18609250,46523,3,7370,57,71,7.15,5.79,8.12,17.376825,78.50779,Sold,2025
P0959,Hyderabad,Telangana,Kondapur,Villa,5,1889,27711630,69279,3,14670,71,62,7.69,4.05,6.1,17.347665,78.422447,Rented,2023
P0960,Pune,Maharashtra,Kharadi,Villa,2,661,12841908,32104,3,19428,53,55,8.47,4.5,7.48,18.479059,73.885109,Sold,2023
P0961,Bengaluru,Karnataka,Electronic City,Apartment,5,3485,52867450,132168,3,15170,57,78,6.23,6.21,6.2,13.03849,77.539191,Sold,2024
P0962,Delhi,Delhi,Saket,Commercial,5,2520,17456040,43640,3,6927,85,83,8.41,4.89,7.9,28.651874,77.273569,Sold,2025
P0963,Mumbai,Maharashtra,Bandra,Villa,4,3172,23352264,58380,3,7362,96,78,6.75,4.19,6.95,19.048779,72.936868,Rented,2024
P0964,Hyderabad,Telangana,Madhapur,Apartment,1,1209,27233934,68084,3,22526,98,71,6.54,6.61,7.68,17.436755,78.407171,Available,2023
P0965,Pune,Maharashtra,Wakad,Commercial,4,753,11669994,29174,3,15498,60,45,8.48,4.2,8.29,18.582552,73.818979,Rented,2025
P0966,Mumbai,Maharashtra,Bandra,Plot,0,3582,55657116,139142,3,15538,77,38,6.04,7.31,7.47,19.076805,72.946653,Rented,2023
P0967,Pune,Maharashtra,Hinjewadi,Plot,0,1415,25982230,64955,3,18362,90,52,7.44,5.22,7.15,18.49141,73.828186,Sold,2023
P0968,Pune,Maharashtra,Wakad,Apartment,4,1414,12047280,30118,3,8520,94,74,6.04,7.05,5.69,18.574074,73.80741,Rented,2025
P0969,Pune,Maharashtra,Wakad,Apartment,4,1285,22844730,57111,3,17778,79,94,8.34,4.07,7.6,18.52718,73.917876,Sold,2025
P0970,Pune,Maharashtra,Wakad,Apartment,5,1802,16893750,42234,3,9375,53,91,6.42,6.98,5.97,18.587349,73.800287,Sold,2022
P0971,Bengaluru,Karnataka,Electronic City,Villa,4,2933,38991302,97478,3,13294,79,62,6.14,5.41,7.68,13.005825,77.56939,Sold,2024
P0972,Bengaluru,Karnataka,Whitefield,Apartment,2,1019,11648189,29120,3,11431,95,42,7.35,4.31,6.57,12.946283,77.628867,Sold,2025
P0973,Bengaluru,Karnataka,Whitefield,Villa,4,1532,15804112,39510,3,10316,78,63,7.52,4.51,7.04,12.979837,77.628928,Sold,2024
P0974,Hyderabad,Telangana,Kondapur,Villa,2,1938,14533062,36332,3,7499,64,80,8.02,6.16,8.3,17.373192,78.442987,Sold,2023
P0975,Bengaluru,Karnataka,HSR Layout,Plot,0,4571,51931131,129827,3,11361,70,48,7.78,6.08,5.57,12.973278,77.653333,Rented,2025
P0976,Mumbai,Maharashtra,Andheri,Plot,0,3438,37732050,94330,3,10975,79,67,7.22,4.95,6.69,19.148294,72.834388,Rented,2024
P0977,Hyderabad,Telangana,Kondapur,Apartment,2,1049,7301040,18252,3,6960,71,37,6.52,5.93,7.8,17.408385,78.559106,Rented,2023
P0978,Delhi,Delhi,Dwarka,Commercial,4,2044,38392452,95981,3,18783,67,55,6.2,6.04,7.45,28.573599,77.136637,Available,2023
P0979,Delhi,Delhi,Rohini,Villa,5,1650,22060500,55151,3,13370,79,54,6.4,7.26,8.11,28.612033,77.137363,Rented,2025
P0980,Hyderabad,Telangana,Gachibowli,Plot,0,3576,60423672,151059,3,16897,89,65,7.78,4.12,6.42,17.346543,78.410115,Rented,2024
P0981,Pune,Maharashtra,Kharadi,Apartment,5,3202,61993922,154984,3,19361,97,69,6.89,6.68,7.25,18.481097,73.796755,Rented,2023
P0982,Hyderabad,Telangana,Kondapur,Apartment,1,3016,57687032,144217,3,19127,65,43,6.74,7.02,6.32,17.382463,78.494562,Available,2022
P0983,Mumbai,Maharashtra,Andheri,Villa,5,958,15692040,39230,3,16380,60,86,8.47,4.58,7.9,19.089823,72.937219,Rented,2022
P0984,Delhi,Delhi,Saket,Apartment,5,1797,35431449,88578,3,19717,98,71,7.39,6.0,5.7,28.670459,77.212726,Available,2025
P0985,Pune,Maharashtra,Kharadi,Commercial,5,2103,20598885,51497,3,9795,96,66,6.08,6.64,6.16,18.552956,73.807313,Available,2023
P0986,Mumbai,Maharashtra,Andheri,Villa,5,3377,22804881,57012,3,6753,96,43,6.36,4.21,5.55,18.999226,72.914636,Available,2022
P0987,Hyderabad,Telangana,Gachibowli,Apartment,1,2267,14075803,35189,3,6209,70,54,6.44,6.13,5.62,17.363078,78.520323,Available,2023
P0988,Pune,Maharashtra,Wakad,Commercial,4,1184,6102336,15255,3,5154,98,44,7.95,6.59,6.8,18.596315,73.840524,Available,2024
P0989,Delhi,Delhi,Saket,Commercial,2,688,11730400,29326,3,17050,87,93,6.95,4.22,8.48,28.606602,77.151419,Available,2022
P0990,Mumbai,Maharashtra,Andheri,Villa,5,886,12196676,30491,3,13766,99,66,6.27,4.21,7.81,19.078034,72.827584,Rented,2023
P0991,Delhi,Delhi,Saket,Commercial,2,1215,28699515,71748,3,23621,56,84,6.02,6.02,7.24,28.60824,77.217602,Available,2023
P0992,Mumbai,Maharashtra,Powai,Plot,0,4772,99534376,248835,3,20858,86,94,7.17,6.6,5.68,19.074495,72.806319,Available,2025
P0993,Pune,Maharashtra,Wakad,Plot,0,3010,29227100,73067,3,9710,61,68,7.54,7.32,8.43,18.542257,73.827398,Available,2025
P0994,Delhi,Delhi,Dwarka,Plot,0,4374,25915950,64789,3,5925,78,47,7.46,5.46,7.43,28.582168,77.163674,Rented,2025
P0995,Bengaluru,Karnataka,Electronic City,Plot,0,1455,34665375,86663,3,23825,60,34,7.83,5.16,6.65,12.960812,77.589412,Available,2025
P0996,Hyderabad,Telangana,Madhapur,Commercial,2,1526,15179122,37947,3,9947,69,75,8.19,7.22,7.07,17.368884,78.464327,Available,2023
P0997,Hyderabad,Telangana,Gachibowli,Apartment,4,2436,49747992,124369,3,20422,66,89,7.69,7.22,6.11,17.315915,78.540248,Rented,2025
P0998,Delhi,Delhi,Rohini,Apartment,1,3339,26875611,67189,3,8049,77,36,7.19,5.5,7.43,28.564416,77.165036,Rented,2025
P0999,Mumbai,Maharashtra,Powai,Villa,5,3441,19723812,49309,3,5732,67,50,7.22,6.76,6.91,19.03017,72.845073,Available,2022
P1000,Bengaluru,Karnataka,HSR Layout,Villa,5,1789,43578251,108945,3,24359,85,50,7.49,5.34,6.21,12.998352,77.654335,Rented,2024
